ano,sentenca,cluster
1830,urgencia mandar imprimir os estatutos e fazer anuncios para todos os socios ficarem cientes das deliberaçoes tomadas o socio relator da comissao em vista de um aparte que ouviu pediu a palavra explicando que ate de maio de em vez de se dizer eliminado digase perde os direitos de socio o socio raymundo erico pede a palavra pedindo que seja inserido na ata um voto de louvor ao socio amancio seixas pela lembrança nao havendo mais nada a tratarse o senhor presidente suspende a sessao as horas e minutos,3
1836,pediramme entao para ser pelo menos conselheiro e juiz tomando conhecimento da questao e dando sobre ela o meu voto,2
1845,comment publicado em comment sem titulo quem defende a sua dignidade altivamente cercado de cegos invejosos em crueis combates morre sim com a espada ao lado defendendo a coroa das majestades porque so notrido de esperança e fe pura so em deus e no soberano da naçao o senhor dom pedro ii voto sencera gratidao pois amizade e tudo o dinheiro para os principes nao e nada assim e justo nao ser vedado os vincimentos reais dos principes licenciados para o principe oba ii de áfrica como e justo ser nomiado para a prosperidade do brasil no europeu e uma encuria os representantes da naçao nao tomarem em suas consideraçoes os vencimentos os augustos representantes em procura,1
1845,o motivo que na corte do imperio como justificado sou pela primeira vara civel e que muitos nescios por ser eu preto tentam disfazerme dos reais dereitos que deus comfioume a provocar e na discordia pela ambiçao i que nenhums emvejosos nao poderao mais riscarem nem a fama do livro de ouro i nem da memoria dos patriotas que por este fim tive um voto de honra para deputado geral que os agradecios em poesias no jornal do commercio como mil preferindo antes para a áfrica ser nomiado que no brasil achandome desempregado a anos independente,1
1845,como patriota da coroa brasileira que pertence ao deus da naçao como fiel prova continuarei dar com sincero acatamento em toda minha existencia sim e justo augustos viajantes que neste momento vos de ponha na vossa consagrada maos um voto cincero de gratidao filiar deus supremo senhor dos reinos imperios que vela mui particularmente pela prosperidade deste solo a bençao do cruzeiro vos conservem longos e vinannos de existencia a augusta familia imperial do brasil assim como outrora com ventos prosperos os conduzirao saudosos a estranhas plagas hosana hosana hosana,1
1845,sem título por isso sompartem na dor do doloroso golpe da falta que sofrera pela perda daquele seu adorado filho o dotor portanto ao meu amigo senador jaguaribe dou as minhas sinceras condolencias e ao pe faço voto o todo poderoso para que comcedalhe perfeita saude e muitas felicidades como assaz para mim desejo saspisssfazendo tambem o meu desejo que e o unico no ultimo quartel de minha vida para assim de longe poder salvar os negocios deste grande membro da america do sul que se chama brasil as sim deve ser porque os principes e reis sao vitimas dos traidores da,3
1856,conde esse e o meu voto,1
1856,a deus nao apraz o voto de morrer como pagao que e,1
1856,depois da decisao popular em sao domingos com o voto da camara eu sou aqui uma estrangeira,3
1876,o melhor voto pois que a sua excelencia podemos exprimir neste momento pelo provir da sua carreira tao bem auspiciada e que a sua passagem pela metropole da uniao o habilite a apreciar diretamente a indole os personagens e os moveis desse mundo onde ate agora nao penetrou senao por olhos alheios juizos interessados e imagens distantes,3
1876,em autorizou ele de novo o poder executivo a se abastecer de armamentos no valor de pesos oiro alias ja encomendados antes do voto legislativo,3
1899,confio na sinceridade de sua discriçao para fazerlhe uma confidencia nao apoio ser governador da bahia mas voto para que so o seja cidadao capaz moral e intelectualmente e que tenha a consciencia da propria responsabilidade,1
1899,devo dizer a vossa excelencia que ainda nao recebi essa procuraçao e lembro a vossa excelencia que depois da distribuiçao feita terei que esperar pelo menos dias para dar direito de voto aos novos acionistas alem da protelaçao que os de debentures poderao fazer peço portanto a vossa excelencia que se nao houver inconveniente me envie a procuraçao o mais breve possivel,2
1899,salutation meu caro amigo coronel exuperio apresentandome candidato a uma cadeira do senado do nosso estado na eleiçao de de fevereiro venho cheio de confiança solicitar nao so o seu valioso voto como o de seus amigos em favor da minha candidatura certo de que saberei corresponder a confiança que me prodigalizar e concorrer eficazmente para a reconstruçao do nosso estado e pugnar pelos interesses do nosso sertao tao esquecido e desprezado pelos que nos governaram,1
1899,sentimos profundamente sua retirada da politica por nao encontrarmos outro amigo leal e dedicado que o iguale e nem pretendemos esplorar novas relaçoes na politica e nem trabalharmos por vintureiros que uma vez servido e galgado na poziçao de nos se esquecera e do alto nos olhara de lado classificandonos de vis tabarcos somentes proprios para subserviencia conhecendonos somente na occaziao do voto o que muito embora com nossa baixa posiçao nao e compativel com o nosso caracter,3
1899,o dr luis vianna e arthur ainda nao me escreverao esperao para ultima ma exigindo que se bata a chapa responderei que tenho por candidato a vossa excelencia conselheiro moura que nao me pedio mais que voto de simpathia desembargador monte negro e o desembargador virgilio gordilho que e candidato do meo amigo e companheiro capitam constantino moura dcastro,1
1899,elle manifestou interesse dizendo que era um dos cidadaos que elle julgava mais merecedor nao seria substituida a chapa catholica senao por esta no entender de octavio mas o doutor pedro na senatorial fez questao pelo ruy querendo que elle ficasse em lugar ao que me aprraz com todas as forças dizendolhe que o desejo de muitos era que elle nao tivesse aqui um voto mas que nao sendo isso possivel ou mesmo devia se respeitar as consciencias d aquelles que nao o queriao e depois de muitas ponderaçoes podemos chegar ao accordo de ser organisada a chapa com nomes ficando o ruy no lugar com exclusao do freire que muito senti,1
1899,disselhe mais ao mesmo juiz que o meu voto elle jamais contaria com o seus amigos uzasse do que quizesse creio que assim como vamos nos esbandalhamos,1
1899,vejo que na eleiçao prezidencial esta o couto na lista eu nelle nao voto e nem votarei nunca,1
1899,excelentissima senhora baronesa a quem respeitosamente comprimento e visito ja havia lido a appuraçao dos que forao votados em de setembro tendo vossa excelencia obtido uma explendida votaçao restandome o pesar de nao ter obtido toda votaçao d esta comarca tendo vossa excelencia sido o unico culpado por nao me ter avisado que tinha sido incluido na chapa nacional apesar da grande antipathia que voto ao tal partido onde vejo que e o chefe o celebre couto da eterna minoria,1
1899,santa ritta do rio preto de setembro de illustrissimo amigo e senhor barao de gerimoabo com o maior pesar li a carta de vossa excelencia de do mez proximo passado quando trata da eleiçao porque teria tido a satisfaçao de darlhe toda votaçao nos dominios da minha intendencia assim como dei a outros amigos e arredei o tal bargadao que nao teve um so voto na ª e ª sessao desta villa e nem na formosa,1
1899,fiquei admirado nao ter vossa excelencia um so voto no palacio termo do conde ao passo que o doutor severino teve no barraçao como se explica isto,1
1899,ja foi publica do no diario da bahia uma carta do doutor jose gonsalves dirigida ao doutor filgueiras apoiando a nova organizaçao do partido e affirmando aqui estar no dia de março para dar o seu voto com o que muito animou aos amigos e desgostou aos adversarios que estao se queimando de raiva,3
1922,o diretorio central do partido libertador reunido na cidade de bage a fim de decidir a sua atitude na presente campanha presidencial declara apoiar o movimento de reivindicaçoes liberais iniciado no estado de minas e dara na proxima convençao do partido democratico nacional o seu voto a candidatura proclamada do senhor getulio vargas julgando satisfatorios os compromissos de honra ja assumidos pelos elementos responsaveis bem como pelo mesmo candidato em relaçao aos pontos essenciais do seu programa partidario,2
1922,alem disto e para evitar surpresas o delegado sovietico insistiu para que o regimento fosse redigido de tal maneira que em nenhuma hipotese se pudesse produzir um voto desfavoravel a russia,3
1922,bevin sabe porem que nao poderia hipotecar de antemao o voto de qualquer dos dominios pois se arriscaria a ser desautorizado pelos fatos se nao fosse desautorizado na mesma hora publicamente pelo governo interessado,3
1922,esses deputados pesarao no voto da nova constituiçao e no governo do presidente que a camara vai fiscalizar e decidir,3
1922,o general dutra necessita urgentemente desses eleitores iludidos ou levados ao voto queremista pela coaçao da maquina administrativa a fim de promover as suas proximas eleiçoes estaduais fortalecendo a ala pessedista que o acompanha e ao mesmo tempo satisfazendo as minorias que o apoiam,3
1922,sentindose perdidos nos estados com a conclusao de que ja nao contam com todos os votos que os elegeram os queremistas que ainda dirigem o partido social democratico proclamam o seu voto propacificaçao e dispoemse a retirar alguns nomes ja indicados aos governos estaduais,3
1922,havendo o referido congresso deliberado pelo voto de setecentas e oitenta e cinco delegaçoes ja isso constitui um fato impressionante,2
1922,para conseguir o voto popular o seu partido republicano precisa fazer justamente aquilo que nunca fez ate porque o mundo era outro e nao havia necessidade imperiosa de fazelo,3
1922,ao proferir o seu voto o relator nao se sentiu a vontade para uma decisao de vez que confessou ignorar a existencia real da lei que coubesse no caso,2
1991,explicitando desta vez vamos porque eu estou do seu lado e com o seu voto lutarei pelo progresso e pelo bem estar do povo,1
1991,o contrato de fala que liga o politico em campanha a seus possiveis eleitores sobredeterminava a interpretaçao desse enunciado como sendo uma exortaçao ao voto pela promessa de que o pais alcançaria uma posiçao politica e social mais favoravel,3
1994,ele se opoe tambem a extensao do direito de voto aos italianos residentes no exterior,2
1994,folha e o direito de voto aos italianos no exterior,3
1994,a unica novidade politica e a persistencia de um candidato de extraçao popular nas intençoes de voto de uma parte substancial da populaçao,3
1995,por outro lado podemos permitir o voto de uma instituiçao desvinculada de compromisso com a pesquisa,3
1996,pesquisa fapesp ediçao agosto politica de c t fundaçao preparase para o ano o conselho universitario da usp aprovou por larga maioria votos a favor duas abstençoes e um voto contra o estabelecimento de um processo de negociaçao com a fapesp para a venda de um terreno de sua propriedade ao lado do campus armando de salles oliveira situado na avenida escola politecnica e no qual devera ser construida a nova sede da fundaçao,3
1998,o que determina o voto a pesquisa multidisciplinartipologia do eleitorado brasileiro começou em e estendeuse ate sempre tomando por base o pleito ocorrido anteriormente,3
1998,ao longo do trabalho os pesquisadores buscaram nao somente desvendar a estrategia do voto como tambem testar as principais hipoteses das teorias correntes que associam o voto a condiçao socioeconomica do eleitor ou ainda a associaçao entre o voto e a identidade social e politica,3
1998,conclusao a relaçao entre renda e voto desaparece quando se leva em conta a identificaçao partidaria ideologica ou a estrategia do voto,3
1998,é o caso da zoologa bertha lutz filha do cientista adolfo lutz mais lembrada hoje em dia por sua participaçao politica atraves da luta que travou para que a mulher tivesse direito ao voto do que pela cientifica,3
2001,para essas situaçoes ele conta com a coesao entre os socios que possuem do poder de voto nas decisoes,3
2002,nas pesquisas que cruzaram dados de intençao de voto e preferencia partidaria a relaçao candidatopartido era nitida para o eleitor,3
2002,para os autores a ideologizaçao do eleitor paulistano tornase ainda mais clara quando sao relacionadas pesquisas de intençoes de voto e preferencias partidarias,3
2002,entao vai acontecer estudo revela como na eleiçao de a imprensa foi fundamental no resultado final da disputa entre maluf e marta maria ines nassif se os candidatos a presidente e seus assessores pensam que conhecem a cabeça dos seus eleitores o dono do voto pode ainda reservar surpresas,3
2002,a ideologizaçao do voto paulistano na contramao do desinteresse do eleitorado nacional e uma prova de que os paulistanos no minimo protagonizam um interessante caso politico,3
2002,na contramao das democracias modernas que registram um alto potencial de personalismo nas eleiçoes o pt como legenda tinha a intençao de voto de dos eleitores,3
2002,o voto dos indios em alguns lugares e expressivo e por isso eles sao muito assediados por politicos o que por um certo lado e bom ja que força o legislativo a pensar tambem a questao indigena avalia a professora,3
2003,atualmente a empresa e controlada por um consorcio formado pela companhia bozano e os fundos de pensao previ dos funcionarios do banco do brasil e sistel dos funcionarios das companhias telefonicas que detem das açoes com direito a voto,3
2003,a monsanto recorreu da decisao judicial e obteve um voto favoravel da relatora do processo no tribunal regional federal numa camara formada por tres juizes,3
2003,em brasilia no dia seguinte a apresentaçao dos resultados verjovski os outros pesquisadores do genoma schistosoma mansoni e a fapesp ganharam reconhecimento publico na forma de um voto de aplauso conferido pelo senado na sessao de de setembroa data para a divulgaçao do trabalho nao foi escolhida ao acaso,2
2003,os novos membros do conselho terao voz mas nao voto,2
2003,o voto depende de uma nova legislaçao ressalva joao paulo capobianco secretario de biodiversidade e florestas do mma,2
2003,por vezes antecipou tendencias como na eleiçao para a diretoria do xi de agosto em feita por meio do voto secreto antes que essa modalidade de escrutinio fosse efetivamente adotada no pais em,3
2004,o destino das investigaçoes com celulastronco e o futuro das pesquisas com transgenicos dependem do voto de senadores,3
2005,o unico voto contra foi do ministerio do meio ambiente que promete entrar com recurso contra a decisao,2
2005,órgaos e entidades da administraçao federal poderao solicitar participaçao nas reunioes da ctnbio para tratar de assuntos de seu especial interesse sem direito a voto,2
2005,agradeça a deus aquele que voce acredita o fato de ter ganhado mais um dia para suas realizaçoes mais uma chance de reparar seus erros mais uma oportunidade de crescimento e mais um voto de confiança de que desta vez voce fara o melhor para que tudo de certo,1
2005,para eles a soma desses e outros fatores e uma prova de que o voto pessoal esta sendo gradativamente neutralizado seja pela concentraçao dos poderes nas maos do executivo seja pelo aumento do poder das lideranças partidarias,3
2005,tivemos assim tres fatores negativos entrada tardia do povo no processo eleitoral entrada em boa parte sob regime de ditadura quando o sentido do voto era deturpado pelo estupro de outras instituiçoes democraticas lento avanço da educaçao fundamental,3
2005,o senhor ja afirmou que houve uma estranha evoluçao no brasil e ate o pais estava a frente mesmo da inglaterra em termos de direito de voto,2
2006,no entanto em tudo que ocorreu entre a ideia o projeto a implantaçao a inauguraçao e a transferencia dos poderes para o planalto central em nada transpira a intençao de destravar o politico do povo o mandatario do voto a promessa da cobrança,3
2006,a cada eleiçao se repete a controversia sobre o desempenho dos institutos de pesquisa durante a campanha eleitoral questionase se os numeros afetam o voto etc,3
2006,ela virou um fenomeno importante para os cidadaos ajudandoos a decidir a refletir e a julgar aqueles que se apresentavam recomendando desejando ou pedindo seu voto observa o cientista politico wanderley guilherme dos santos,3
2006,para os jornalistas nada mais frustrante do que uma campanha eleitoral em que os indices de intençao de voto dos candidatos nao se alterem,3
2006,uma intençao de voto e apenas uma intençao de voto,3
2006,elas foram observa um veiculochave para checar a limpeza do voto e desencorajar a fraude eleitoral uma pratica comum ate entao em varios paises da america latina,3
2006,dai a pergunta inevitavel as pesquisas afetam o voto,3
2006,no brasil por vezes antecipase o voto util para esta fase sem duvida alimentada pela valorizaçao das pesquisas eleitorais acredita alessandra alde do iuperj,3
2006,nao e obvio que pesquisas influenciem o voto e ate hoje nao houve uma pesquisa cientifica que provasse essa hipotese,3
2006,basta um candidato subir nas pesquisas para sofrer um bombardeio dos outros que cessa assim que ele despenca nas intençoes de voto,3
2006,depois vieram os direitos politicos de maneira algo bizarra pois a maior expansao do voto deuse em outro periodo ditatorial o militar em que os orgaos de representaçao politica foram transformados em peça decorativa do regime,3
2006,isso funcionou com o voto mas nao em tudo,3
2006,eu tinha o voto de minerva e nao concordei,1
2006,em contextos multipartidarios como o brasileiro observa a cientista politica da universidade de sao paulo usp maria dalva kinzo coordenadora do projeto tematico partidos e representaçao politica o impacto dos partidos na estruturaçao da escolha eleitoral no brasil financiado pela fapesp que analisa como os partidos se organizam para buscar apoio nas urnas e como isso se constitui em balizamento para a escolha pelo voto,3
2006,isso se reflete na decisao de voto,3
2006,frouxidao acompanhando esse movimento surge a frouxidao da relaçao entre etica e politica que traz muitas vezes o chamado voto economico em que o eleitor valoriza sobretudo os resultados e menos a questao de saber quem os produz ou quais sao e como serao removidos os eventuais obstaculos,3
2006,é um voto pragmatico que julga o candidato nao pela sua etica ou pela identificaçao do eleitor com sua ideologia ou personalidade mas por seu potencial de realizaçoes observa elizabeth balbachevsky em identidade oposiçao e pragmatismo uma analise do conteudo estrategico da decisao eleitoral em anos de eleiçoes e,3
2006,o problema e que alem dos titulares com direito a voto tambem ha suplentes com direito a voz,3
2006,a consultoria juridica do ministerio da ciencia e tecnologia ja emitiu dois pareceres afirmando que nao e o caso de submeter novamente a voto uma vez que nao houve mudança no conhecimento no assunto como reza a lei que criou a ctnbio,2
2006,temos de nos concentrar nas questoes tecnicas investir no que e consensual e quando for necessario resolver no voto nao perder a serenidade diz,3
2006,é uma aplicaçao com todos os requisitos de segurança do voto para que uma pessoa vote so uma vez em enquetes referendos etc,3
2006,quando no brasil se propos o voto para os jovens de anos foi um deusnosacuda,3
2006,o processo de informatizaçao do voto no brasil começou em quando a justiça eleitoral organizou a infraestrutura computacional que interligou todos os tribunais regionais eleitorais tres e cartorios eleitorais do pais,3
2007,pela intimidade pela confiança pediu lhe o seu voto para vereador,3
2007,pesquisa fapesp ediçao abril memoria sempre na vanguarda carmen portinho lutou pelos direitos das mulheres e ajudou a mudar a arquitetura e as artes no rio de janeiro neldson marcolin algum tempo depois de instalado na presidencia da republica por força de um golpe em getulio vargas recebeu a zoologa bertha lutz e a engenheira carmen portinho que reivindicavam o direito ao voto para mulheres,3
2007,roberto segundo clara seria o presidente dessa empresa se aceitasse participar da sociedade ou integraria o conselho diretor que por maioria simples ou num consenso os seus socios com direito a voto indicariam alguem para presidi la,3
2007,bruno convidou antony e junior para escrutinar os votos e o resultado foi oficialmente anunciado por clara senhores paulo teve votos marcos voto e aercio votos portanto o sr aercio pedreira vidal foi o escolhido,3
2007,tom ze nao respondeu ao jovem nem poderia ficou isolado o restante do seminario palestrantes sucederam ao dr andre por um acordo tacito o jovem que lhe disse umas verdades foi eleito representante dos alunos do curso de direito sem voto e sem aclamaçao,1
2007,sera que o mesmo se aplicaria ao estado que como acreditam muitos nao deveria ficar nas maos dos politicos escolhidos pelo voto popular mas nas maos isentas dos tecnicos,3
2007,acm observa o pesquisador e reflexo dessa revoluçao tardia que a partir dos anos arquivou o incipiente projeto de modernizaçao liberal que se esboçou ao fim dos governos dutra e octavio mangabeira com o retorno de vargas ao poder pelo voto popular das urnas,1
2007,mas foi muito lenta na introduçao de politicas sociais como a aboliçao da escravidao e da educaçao popular e foi emperrada em algumas reformas politicas como a descentralizaçao politica e a expansao do voto explica carvalho,3
2007,seu estudo bem fundamentado com fatos e numeros e consistente e nao deixa duvidas de que a populaçao precisa e deve dar um voto de confiança nas ouvidorias de policia,3
2008,um tipico torcedor do corinthians jamais sairia as ruas com uma camisa do sao paulo ou do palmeiras assim como quem sempre simpatizou com os liberais certamente se recusaria a dar seu voto a um conservador,1
2008,naquela epoca se voce escolhia uma carreira na area de ciencias isso era considerado ate mesmo pela sua familia como um voto de pobreza,3
2008,mapeia no decorrer da narrativa um importante momento de emancipaçao feminina no pais uma vez que darcy colocou a mulher na vida politica nacional por meio da mobilizaçao solidaria e preciso lembrar que somente em o sexo feminino passou a ter direito de voto no brasil depois de uma campanha de anos,3
