ano,sentenca,cluster
2016,gente desculpamas essa musica e do diabo essa porra n sai da minha cabeça eutunois bota nelas o bonde chego e os predador de perereca sapeca ppk nanannanana essa cheka olha minha cara olha meu pijama perdido olha eu sem o oculos olha eu com o oculos,0
2017,enquanto a palavra perereca remete as partes impuberes a palavra xoxota tem conotaçao comica talvez pela repetiçao rarissima no portugues da letra x na cama pode causar gargalhada,0
2017,se a pessoa quer mostrar a perereca vai fazer o que,0
2017,com a mao livre ela pegou no cavalo da calça e chacoalhou com força a maneira dos matchos e respondeu transbordando cinismo trans é ter uma perereca,0
2017,ha tres especies endemicas de animais a jararaca a perereca e a ra de alcatrazes extremamente ameaçada de extinçao segundo o icmbio,1
2017,a perereca pithecopus araguaius foi primeiro avistada pelos pesquisadores ligados as universidades unicamp em sao paulo e federal de uberlandia ufu em minas gerais em estudos de campo em,1
2017,e a propria araguaius pode estar sob perigo de extinçao por ser uma perereca que habita areas baixas e portanto de interesse do agronegocio,1
2017,bred pinto xana asterisco teta xibiu capo de fusca mandioca vara benga bacurinha xota perereca tronco brioco barrigudinha cacete membro manjubinha buceta manjubao xulipa pica peitoquinha fiofo dita cuja pichoca vagina greta pinto piroca buça cona xavasca cu glande pingola bingolim braulio pirarucu cabeluda xibiu zona do agriao piupiu linguiça barbada aranha gurizao perseguida metido rosca catatau piça dengoso traseiro grandes labios olhota saco bacurinha safada jeba ursa maior durango pimba pepeu aneloide redondo amiguinha rego batepalma fedegoso rola,0
2018,um perereca d httpstcodmuxffoa,0
2018,jogar a pa de cal na perereca das florestas,0
2018,e ela imediatamente saiu pulando pra longe de mim agr n consigo mais dormir me sentindo mal por ter sido grossa com a perereca,0
2018,eu fui na cozinha beber agua e uma perereca surgiu na minha frente dai eu falei q susto garota ta doida,0
2018,eu sei como e isso pq eu to sem tomar banho no meu banheiro ja faz um mes pq meu pai disse q n vai tirar a perereca q mora la httpstcolepckzn,0
2018,euzinha estou cagano d medo da perereca q esta no banheiromorrendo d vontade de fazer xixi,0
2018,saudades de ser acordado com uma perereca na cara,0
2018,off control sexta feira agora o que tava bom ficou ainda melhor atração surpresa mc pkzinho eu sou criminoso no pique da comunidade xia as perereca no papai,0
2018,queria chupa uma perereca antes de repousar,0
2018,dougraz sapo mas perereca eu acho fofinha tive uma de estimaçao por um dia mas dps ela sumiu no meio da noite sdds,0
2018,steffaniheloise amiga te entendo uma vez tive que tomar banho com uma perereca e nao foi nada agradavel,0
2018,jogar a pa de cal na perereca das florestas,0
