ano,sentenca,cluster
1380,e viuen do ally o homem boo em aſpera apertada vida começaram as gentes de ver em elle tal deua çao viſitandoo com ſuas eſmo lasde que elle pouco tomaua q todos o hauiao por santo que deos lhe reuelaua muitas couſas que erao por vir algũs hiao to mar com elle conſelho por ſau de de ſuas almas fazenda,0
1380,ao coraçao he qua do a algum homem de boa vida parece o senhor deus ou algum anjo lhe dizem elle ou ou tra peſſoa,4
1380,viſtaaſsi como o ſonho que vio farao das vacas das eſpigas de ſtes modos ſobreditos ou por ou tros que aqui nam pomosacon teceo a vinda de frey ioham a que deſpois chamarao da barro ca diſto nao auemos mais conhe cimentoſaluo quanto achamos eſcrito que contao delle algũas hiſtorias dizendo que ante por tempo que o meſtre mataſſe ao conde viuia hum bom homem deuoto em ieruſalem era vi da empardeado era caſtellao,3
1380,o homem bom ſe ſahio da cella onde viuia chegando a aquelle porto achou hũa nao preſtes como lhe fora dito entrou logo em ella encaminhou deus ſua viagem de guiſa que chegarao a aquella cidade onde elle nunqua fora,2
1380,ora ſenhor vos ſabeis bem quanto ha que as gentes fa lao da ma fama q a raynha voſſa irmaa ha com o conde iohao fer nandez isto nao ſomente em vi da delrey mas ainda agora ſua ma fama nao ceβa neceſſara em quanto este homem for viuo ſendo morto ceβara por tempo eſqueceram as couſas,4
1380,sabeis com quem me pa rece que he bem que faleis eſta cou ſa falayo com dom ioham me ſtre dauiz que ha tamanha rezam de ſe doer da deshonra delrey co mo eu nam vejo aqui homem mais azado para fazer iſto,3
1380,o homem bom quando lhe ouuio dizer que to dauia queria poer mao em tal feito foy tao ledo que mais ſer nao pode aſſi como chorando com prazer ſe afaſtou delle hum pouco olhando diſſe,2
1380,e quando aluoro paez por ally paſſou a ida bradarao aos ci ma como diſſemos que repicaſ ſem o homem boo nao ſabia que volta era aquella,0
1380,doao tao azinha quebrar ouuerao eſcadas entrarao por hũa fre ſta forao mui apreſſa abertas e entrarao eſtoce quatos quizerao ſedo muyto poucos em reſpeito dos que eſtauao fora a com mum voz de todos era que foſ ſem acima ver quem eſtaua na torre porque nao repicara co mo nas outras igrejas ſe foſſe o biſpo que o deitaſſem a fundo sylueſtre eſteuẽs homem honra do procurador da cidade al cayde pequeno della outros ſobirao por hũa eſtreita eſcada q anda aderrador porque nao hia mais que hum antre outro nem podia ninguem entrar atorre em quato a de cima defender quizeſ ſem,3
1380,con de eu me marauilho muyto de vos ſerdes homem que eu bem queria trabalhardes vos de minha deshonra morte eu ſenhor,3
1380,nam ſe fez mais naquelle dia mas junta ramſe todos no outro ſeguin te com ſua bandeira tendida na praça tendo ordenadoqa leuaſſe hũ bo homem do lugarq chama uam affoſoeanes pateyro ſe a leuar nao quizeſſe que o mataſſem logo como o ou tro,3
1380,e eſto dizem que foy por duas re zoẽs a primeira porque elrey e ra homem de poucas palauras nao muito ledo elles auiao v ſado com elrey dom fernando que era de grandes gaſalhados a outra porque lhe elrey logo nao daua dinheirosa tao apreſſa en trara no reyno por cobrar a poſ ſe delleque nao tiuerayentido de eſperar nenhuns dinheiros,0
1380,e alguns dos ſeus que eſto entendiao de ziaono por vezes ao infante elle como homem afaſtado de toda malicianao curaua do que lhe diziao,0
1380,aluaro gil nao ſahio a elle mas eſteue que do em ſeu caſtelloſem moſtrar porqparte tinhamas veo vaſco martins de melloq fora co a ra inha pouſaua em fote giraldo a qelrey mandara dizerquado partio de perocẽq ſe foſſe deſpos elle a guarda martim affoſo rico homem ſeu irmaoqtinha celorico linharesfoi oprimei roqſe veo pera elrey decaſtella ficou por ſeu alli naguardada qual couſa muito dſprougue a ſeu irmao vaſco martis porqel le começarade ſe hir pera elle an tes q nenhũ outro,4
1380,e screvendo em eſte paſſo ſe con ſtranger nenhũa cou ſa entendemos dizer nos feitos deſte homem o modo que tem algũs pregadores q den tro no ſermao encertao a vida da quellede que pregao na fim delle concludem ſeu thema,0
1380,de vos ſeruire nao foi minha ventura de ata a eſte tempo poder fazerporq hora vos ſois em tal ponto eſtadoque cuidoque poderey cobrar o que en tao deſejaua eu vos ofreço a mi a meu proue ſeruiço com muy boa vontade vos peço por mer ceque daqui por diente me ajais por todo voſſo quite ſeruindouos de mim em todalas couſas como de homem que pera ello ſerey muy preſtes,3
1380,gonça lo nunez vaſco rodriguez tomarao logo o caſtello alça rao voz pello meſtre roldando velando a villa as portas fech das em nome delle velandoſe aſſi a dita villadepois deſto por alguns diaschegou ao ſerao enſi ma dehũa egoa hum homem do campo de ourique falou aos da villa dizendo que diſſeſſem ao q tinha carrego de reger a villa que aquella tarde chegara o almi rante mice lançarote a hũ lugar que chamao os collosque ſao dahi dez legoas q ſe hia a odemira q he reyno do algaruepera ſe al çar co elle tomar voz por el rey de caſtella,4
1380,e tal fauoreza co mo eſta nace de mũdanal afei çao a qual nao he ſaluo confor midade de algũa couſa ao enten dimento do homem,0
1380,conuem a ſaber em ſuas obras calra certidao de verdade ſem duuida nao ſo mente mentir do que ſabemos mas ainda errado falſo nao que riamos dizer como aſſi ſeja que outra couſa nao he deerrar ſaluo cuidar que he verdade aquello q he falſo nos enganados por ig norancia de velhas eſcrituras deſuairados authores bem podia mos ditando errar porem que eſ creuendo homem do que nao he certo ou contar mais curto do que foi ou falara mais largo do que deuemos mentira eſte co ſtume he muito afaſtado de noſ ſa vontade,3
1380,delrey e vendo como ſua irmaa em quan to o code iohao fernandez foſſe viuo nao auia de ceſſar do fazi mento que co ella auia cuidou de ordenar outra vez como foſſe morto falou eſto com o me ſtre dauis com dom pedral ueres priol do eſprital co go çalo vaſques de azeuedo acor darao todos que era bem de fa zem hum homem de pequena co ta para qualquer couſa q ſe del lo ſeguiſſe porque melhor era per deſe hũ homem ligeiro que hũ de grande honra mayor eſta do falarao primeiro com fer nandaluarez de queiros criado delrey muito homem a que acompanhauao decote qua tro de beſta elle ſe eſcuſou por muitas rezoẽs dizendo que por nenhũa quiſa faria couſa em que fizeſſe deſprazer,3
1435,como o cavaleiro anrique apareceu em sonhos a um homem bom mandando lhe que soterrasse um seu escudeiro a par de ele que na entrada de lisboa muito ferido morrera,3
1435,logo a poucos dias que isto aconteceu veio a morrer um escudeiro de este cavaleiro anrique de grandes feridas que tambem houve na entrada da cidade e enterraram o na mesma igreja de onde jazia seu senhor e sendo ali soterrado apareceu de noite o cavaleiro anrique a um homem muito velho que servia aquela igreja e havia nome anrique como ele dizendo lhe levanta te e vai ao lugar onde os cristaos enterraram o meu escudeiro alongado de mim toma o seu corpo e vem enterrar o aqui junto comigo porque quem me seguiu e se ajuntou comigo na morte nao deve ser apartado na sepultura,3
1435,do que aquele homem bom nada curou e vindo lhe outro tal segundo aparecimento e amoestaçao tao pouco curou de isso como da primeira entao lhe apareceu a terceira vez o cavaleiro anrique muito irado e com semblante bravo e queixoso ameaçando o com palavras de grande medo se logo nao fosse cumprir o que por tantas vezes lhe dissera pelo qual aquele bom velho cheio de temor,3
1435,louvaram todos o que elrei dizia e entao foi eleito um homem virtuoso que ali era chamado gilberto de muito boa vida e costumes e letrado em degredos e apos isto mandou elrei logo notificar ao papa compridamente o cerco e tomada de lisboa da eleiçao do bispo que por serviço de deus novamente fizera pedindo a sua santidade o quisesse confirmar,3
1435,dom roberto dayam da se homem honesto e de boa vida foi o mais honesta e escusamente que pode a dom moniz prior da igreja de santa justa e rogou lhe muito afincadamente que por honrar e obrigar a se que era a principal e mais digna igreja da cidade em que aquele santo corpo mais honradamente que em outra parte podia estar lhe o quisesse dar e a ele,3
1435,ditas eſtas palavras adormeci ſobre o livro e comecey a ſonhar que via hum homem velho vir para onde eu eſtava e que me dizia affonſo tem confiança porque ven ceras e deſtruiras eſtes reys infieis e desfaras ſua potencia e o senhor ſe te moſtrara,3
1435,eſtando neſta viſao chegou joao fernandes de souſa meu camereiro dizendome acorday ſenhor meu porque eſta aqui hum homem velho que vos quer fallar,0
1435,delrey de caſ tella d affonſo chamado o emperador caſou com o con de d reymao de s gil de pro ençapag evora he conquiſtada por d af fonſo anriques pag f dfelippe c onde de frandes cazou com dona tareja filha terceyra delrey d affonſo anriquespag dfernando conde de traſtama ra cazou co dona tareja viuva do conde d anriquep era o mayor homem de eſpanha e por eſta cauſa ſe levantou todo portugal por elle contra elrey d affonſo anriques ibi,3
1435,esperava e a nenhumas dificuldades se rendia determinou todavia de trabalhar sobre isto e fazendo treguas com os mouros por certo tempo mandou dom mem moniz sabedor de todo este negocio e conselho la para que visse por qual parte se podia a vila furtar e entrar mais descansado e seguramente o qual indo la e assentando a tregua espiou todo muito bem como homem muito avisado e de grande engenho e esforço que era e da tornada falou com elrei em segredo fazendo lhe o caso possivel prometendo lhe que ele seria o que fosse diante e dos primeiros que no lugar entrassem e poria a sua bandeira sobre o muro e quebraria as fechaduras das portas e assi o fez depois porque era tao bom cavaleiro de,0
1435,dos milagres q deos moſtrou pelo cavalleiro anrique alemam que morreu quando ha cidade de lisboa foy entrada pag capxxxiii como ho caval leiro anrique appareceu em ſo nhos ha hum homem bom manda dolhe que ſoterraſſe hum ſeu eſcudeiro ha par delle que na entrada de lisboa muyto ferido morrera pag capxxxiv,4
1435,muito devem serenissimo senhor trabalhar os homens por em sua vida obrarem virtudes para que mereçam a deus no outro mundo e em este deixem de seu tempo memoria nao somente que viveram o que as animalias tem por igual conosco mas que bem e louvadamente passaram sua vida que e proprio do homem o qual tendo a vida em dias breve com a virtude que obra a faz longa e durar mais desde que morre vivendo depois de morto no outro mundo por gloria e em este por exemplo assi que para nos necessario nos e nossa virtuosa vida e para os outros nossa virtuosa fama isto como quer que convem a todos muito mais cabe em,3
1435,depois de isto fez elrei prestes somente os seus continuos de sua casa e alguns poucos de coimbra com guonçalo guonçalves e assi mantimentos que lhes abastassem e ante que partisse foi se ao mosteiro de santa cruz a falar com aquele devoto homem prior do mosteiro em que ele tinha grande e singular devoçao e encomendou lhe sua alma e seu estado assi como houvesse de partir de este mundo dizendo lhe todo o que tinha ordenado para ir fazer e quando havia de ser encomendando lhe muito afincadamente que em aquele dia com seus amigos rogasse a deus de vontade que o quisesse ajudar em aquele,3
1435,o conde lhe respondeu que nao quisesse tomar tal carrego porque o filho que lhe deus dera nascera por seus pecados tolheito de modo que todos tinham que nunca guareceria nem seria para homem,2
1435,terra dos mouros e no primeiro lugar em que deu foi leyria a qual combateu rijamente e posto que o castelo fosse muito forte e os mouros o muito bem defendessem tomou o por força e os mais dos mouros que ai achou andaram a eſpada e assi esta vila tomada o principe a deu ao prior de santa cruz de coimbra por ser homem em que ele tinha grande devoçao e fez a ele e ao mosteiro doaçao de ela no temporal e espiritual e o prior lhe a teve em muito grande merce e pondo lhe logo por alcaide no castelo payo guoterres homem bom fidalgo,3
1435,e morrendo damos vida e gloria a nos para sempre a quem se deve mais nossa vida que a deus que no la deu nem nosso sangue que a cristo que o seu proprio por nos espargiu nem que podemos fazer em este mundo por ele que muito mais e primeiro nao fizesse por nos ele sendo filho de deus se abaixou a fazer homem por nos fazer filhos de deus e nos filhos de homens ainda por ele nao faremos por onde filhos de deus pareçamos,0
1435,e mais se afirma que por ser esta a vontade de nosso senhor confirmou o depois um parceiro de sao francisco homem santo que veio a portugal do que nos tempos passados e em nossos dias deus seja louvado se viu muito grande mostra de isto ate agora e sera para sempre tudo e para crer que nosso senhor queria e faria a principe tao virtuoso sobre que fundava reino e reis tao virtuosos para tanto seu serviço e da santa fe catolica e por suas,0
1435,mil de pe uma das azes fez de duzentos de cavalo e dois mil de pe outra az fez de outros tantos que eram por todos dez mil homens de pe e mil de cavalo na primeira az ia o principe com muito bons cavaleiros ia com ele dom pero paes alferes que levava sua bandeira e dom dioguo guonçalves que era grande rico homem a retaguarda foi encomendada a dom lourenço vieguas e a dom guonçalo de souza e a az esquerda a mem moniz filho de dom eguas moniz ja finado e a direita a seu irmao martim moniz,3
1435,contam as estorias dos arabicos que andando a era dos mouros em cento e trinta e cinco anos se levantou nas espanhas um poderoso homem a que chamavam abdenamer o qual começou a conquistar e subjugar por espanha assi mouros como cristaos nao achando santuario de cristaos que nao destruisse nem ossos de martires que nao queimasse e andando em esta conquista foi ter a araguao e a valença e os homens que tinham o corpo do martir sao vicente quando souberam de sua vinda e do que fazia,3
1435,quando o prior de santa cruz a que chamavam theotonio homem ante elrei muito estimado viu tomada leyria que lhe elrei dom affonso com muita devaçao e vontade tinha dado tomou em si grande pesar e partindo se do mosteiro foi se a guerrear as terras de alentejo que os mouros possuiam onde tomou a vila de arronches e enquanto assi o prior la andou guerreando elrei dom affonso tendo grande pezar por se assi,3
1435,este conde dom fernando de trastamara acima nomeado era em aquele tempo o maior homem de espanha que rei nao fosse e por esta causa se alçou toda a terra ao principe dom affonso anriques com sua mae,4
1440,elrey d diniz como homem muy liberal ſobre todolos reys de ſeu tempo enviou loguo com mui tos cavalleyros e fidalguos de ſua caza ho dito d joa nunes ha caſtella ha que deu grandes dadi vas e fez muita merce e d joa nunes fiquou por vaſalo delrey d diniz e ha ſeu ſervio e ha ſua boa vontade e como homem bo e aguardecido nunqua depois lho,4
1440,e ſe endo neſte tempo prezidente na egreja de roma ho papa benedi cto undecimo q era homem san cto que ſobre todos mais deſejou e procurou ha paaz e amizade dan tre hos rex e principes chriſtaos ſabendo deſta diſcordia que antre eſtes rex avia lhe enviou huu nuncio com ſeus breves enco mendandolhe com tantas razoens que deziſtiſem do maal da guerra e eſcolheſem ho beem da paaz e pera antre elles ſe beem fazer como devia ſe louvaſem em,0
1440,aho di ante direy e d pedro que foy de pois cazado com dona branqua filha de pedre annes de portel fi lho de d joo de boim e de do na coſtana mendes filha de d mem guarcia de souza e outro d pedro que depois foy conde em portugual eſte foy ho que fez ho livro das linhagens deſpanha e foy ſingular homem e d joa affonſo e d fernam sanches e dona maria que cazou com d joo de lacerda e outra dona maria q foy monja no moeſteyro dodivelas,4
1440,pes ha doze homens hos mais leprozosque ſe podia achar e eſto fazia aſi ſecretamente que elrey particularmente ho nom ſoubesse e eſtando em santarem depois que hum dia fez eſte lava torio mandou dar bem de comer ahos pobres como ſempre fazia e em ſe elles ſaindo eſcuzos do pao acertouſe que hum porteyro com ſanha deu ha hum cuydando q era outro homem tal golpe na cabea de que loguo cahio em terra aſaaz ferido e huma dona que eſto vio recolheo ho pobre em ſua caza on de loguo ha rainha ho foy ver e depois de ho curar por ſua mam e lhe dar dinheyro pera ſua deſpeza ſe deſpedio e aho outro dia que mandou ſaber de ſua diſpoſiam acharano de todo ſa,4
1440,e vergo nhoſa eſtiveſe em jeruſalem e ſer viſe por elle na guerra contra hos infieis dous annos e pera eſto or denou tres mil livras que era mil e duzentos cruzados e quando ſe nom achaſe cavalleyro ou nom ouveſe deſposiam pera yr ha ultramaar que eſte dinheyro ſe converteſe em veſtir pobres e en vergonhados e outro ſy ordenou que outro boom homem de booa vida foſe eſtar em roma duas quarentenas e que por elle andaſe todalas eſtaoens em que ganham has indulgencias plenarias e ha eſ te ordenou mil livras e depois deſ to confeando ſeus peccados com grande contria e arrependimen to delles recebendo ho corpo de n senhor e todolos outros sacra mentos como rey muy catolico e fiel chriſtao acabou ha vida,0
1440,e ſabeis mais que dous ſobrinhos do biſpo de lixboa confiando e esfor andoſe como nom deviam que pela parte que de my dava e booa vonta de que tinha ha ſeu tio poderiam por favor eſcapar de quaalquer crime e maleficio que cometeſem e fizeſem elles ſobre ſegurana mataram pu bricamente no meyo do dia e da ci dade huu filho do nobre homem e boom cavalleyro eſtevam eſteves e por ha fieldade e graveza do cazo ſeer taal hos mandey logo prender e fazer pubricamente juſtia e de todos aquelles que foram em ſua ajuda e por eſo ho dicto biſpo com meu deſa mor porq eu quiz fazer juſtia ſe foy ha roma onde por todalas maneyras que pode procurou ho meu nojo e deſ ſervio,0
1440,e durando has pendenas deſte injuſto e torpe requerimento del rey que ho papa nunqua quiz outorgar acteceo que huu prior de monte falca de toloza que era deſta ordem e religia dos templarios homem perverſo e maao que por ſeus erros e gran des crimes jazia prezo em pariz condenado por ſentena ha carce re perpetuo e com elle outro cha mado,0
1440,homem cheyo de todalas maldades e treyoens hos quaaes ambos por ſeerem de muy malinos eſpiritos por tenta rem alguu caminho de ſua delibe raa notificaram e certificaram ha certos officiaaes delrey de fr a ho quaal ſabiam ſeer rey gran de tirano e ſobre todolos homens mais cobioſo que ho meſtre c mendadores e freyres da ordem do templo eram todos ereges e culpados,3
1440,juizo foram em frana todos prezos e ſeus beens tomados e elrey hos apropriou logo aa ſua coroa e aſi ho notificou logo aho papa e mandou por ſuas bullas que aſi ho fizeſem todolos outros rex e principes chriſtaos em cu jos regnos e senhorios avia ha di cta religia e foy logo prezo em pariz ho meſtre do templo que era huu homem por linhagem e autoridade de muy principaal de vaa e avia nome jacobo e com elle ſeſenta nobres cavalleyros da dicta ordem contra hos quaaes por artigos formados ſe poz que aho tempo de ſua profiſa que todos fazia ſecreta coſpia em chriſto crucificado e que indiſtintamente e ſeem eſcuza e com eſpecialidades feyas e muy deshoneſtas uzavam antre ſy do abominavel peccado de,3
1440,joha preto tabaliam do lugar nove vaqueyros que vinha por ſy nomeados c outros vaquey ros de ruy sanches davilla trou xeram prezos aho dicto lugar de magazela cinco homens de senho rio de portugal antre hos quaaes vinha huu acavallo que parecia de reza e boom entendeer e que hos dictos vaqueyros diſeram que no lugar que dizem aguama termo da magazela aquelle homem de ca vallo com outros traziam prezo ou tro homem portuguez que tinha fey a de ſcudeyro ho quaal bradando dizia homens do senhorio de caſtel la acorreyme que portuguezes me levam prezo pera em ſua teerra me matarem e que ha eſtes brados hos dictos vaqueyros acodira e que rendo livar ho prezo portuguez da quelles portuguezes que ho traziam que ho dicto,3
1440,contra elle ſeu filho que elle amava de coraa e ſua couzas aſi lhe doyam e toca vam como ſe foſem feytas e orde nadas contra ſua reaal peſoa e que foſe certo que quaalquer ſeu irmao lidimo ſe ho tivera que contra elle fizeſe ſemelhante trey am que ſeem nhuua piedade lhe mandaria tirar ho coraa pelas eſ padoas como aho mais vil homem de ſua teerra e que porem elrey lhe rogava que hos proprios origi naes de que vira hos treslados lhe quizeſe mandar e que logo lhos tornaria porque por elles ſe queria beem informar pera ſabeer ha ver dade donde tanto maal nacera e quaaes era hos participantes nelle pera tudo emmendar e caſtigar com penas e riguores que elle vi ria,3
1465,pe de ferro bofa um bom escudeiro bom homem la per seu erro ledo humilde prazenteiro salvos nega se m eu erro,4
1465,vai comer homem coitado e da o demo o tanger,3
1465,dout eu muito de mau mes com eu a morte passei logo o medo ficou finto enha cedola amanhei e meus negocios deixei como homem de bo retinto,1
1465,vinde ca homem de bem pera onde quereis ir,3
1465,trago a preposito isto perque veo a bem de fala manifesto esta e visto que o bento jesus cristo deve ser homem de gala,3
1465,e de tudo fiz aquesta como homem diz avantairo leixei o cura a enha besta abonda que nem aresta tera comigo o cossairo,0
1465,vaise a barca do paraiso e diz havera ca piedade dum homem tao carregado,3
1465,e porque esta governado per seus cursos naturais neste mundo onde morais nenhum homem aleijado se for manco e corcovado nao corre por isso mais,0
1465,às vezes faz deos cousas cousas faz ele as vezes a traves como homem diz,4
1465,nasceu a rosa do rosal deos e homem natural virgem sagrada,3
1465,nao jesu nome de jesu deos e homem verdadeiro,3
1465,melhor lh esfole eu a pele que homem ha i da puxa,3
1465,marta diz pois bom homem parece ele,3
1465,e nao poe cousa a guardar que a tope quando a cata e por mais que homem se mata de birra nam quer falar,0
1465,vamonos marta a carreira que as moças do lugar viram ca fazer a feira que estes nam sabem ganhar nem tem cousa que homem queira,3
1465,quant a se isso fosse assi espantarmia eu de mi nam pasmar d homem finado,1
1465,eu sou o mor namorado homem que nunca s achou porem um excomungado que o diabo excomungou nunca foi tao desamado,0
1481,character pajem mas sempre ouvi dizer que em roma nem de si mesmo se ha homem de fiar e agora o vi claramente,1
1481,character ruberte faz e diz mil graças que se nam farta homem de a ouvir,1
1481,artistas debatem sempre sobre a la da porca e antre todos estes nao ha um homem de negocio,3
1481,character guido e mais neste tempo em que homem que no mar entra o menos que teme e o mesmo mar,1
1481,character guido contava mais que dera em roma a peste em casa daquele mercador florentino onde a menina estava e que um dom abade seu irmao dele homem religioso e bom a trouxera pera esta terra onde ele tinha renda agora com estes sinais nao se pode errar,1
1481,character calidio nao sabes tu aquele dito tao verdadeiro que o homem ou havia de ser rei ou doudo,1
1481,character cassiano doudo que nunca homem sabe quando fala de verdade,1
1481,todo homem me agora parece valenciano,3
1481,vem ca amente seras homem pera me ajudares a um feito,3
1481,o homem ha de ser calejado pera correr o mole e o duro,2
1481,character calidio aquele e vidal homem de bem criado seu antigo os outros nao conheço roim gente me parece ũa por ũa nao vem com ele cassiano de que muito folgo,1
1481,character calidio oh que homem sempre assi foi desenganado,1
1481,character vidal teu filho e ja homem e afora cassiano seu aio o oficio dos outros era servir que nao aconselhar,1
1481,que fortes brados vem aquele homem dando os pes pera ca o trazem os olhos parece que lhe ficam atras naquela casa pera onde olha,3
1481,character devorante nunca homem acha o que busca,1
1481,character devorante trarias fruitas de valença que esta homem pasmado de tanta gentileza e perfeiçao,4
1481,character devorante que mais claro quereis que um homem fale,1
1481,character devorante aquele e um bom homem,1
1481,des que homem nasce te que morre nao trata cousa de mor peso que a do seu casamento que cada dia rematamos tao levemente,3
1481,calidio j eu vi outro homem mais sao das costas que ti por que te torces assi,3
1481,character petronio donde singularmente vao inferindo os nossos doutores que se nao pode doutorar um homem morto,1
1481,character petronio ao homem e necessario mais siso e mais experiencia como quem ha de governar,4
1481,character dorio i ve homem cada dia matar muitos,1
1481,esse homem como se nao foi logo lançar num poço,4
1481,nao ha logo de ser tudo como homem quer e de que me podem melhor servir os meus ouvidos e a minha lingua que de me ganharem de comer,3
1481,quanto val um homem acordado descobrios dũa legua desvieime entao por outra rua eu la alevantavase um arroido como barborinho em tardes de verao lanças pedras espadas nao sei como sai vivo,3
1481,character devorante assi diz o povo que nunca viu milhor feito de um homem so,4
1481,character petronio ao homem sesudo tudo ha de lembrar e mais isto das idades releva muito,1
1481,character petronio e mais segundo o filosofo no casamento o homem ha de ter boa aventagem d anos a molher,1
1481,character antonioto grande homem tens entre as maos,1
1481,character giscarda mancebo gentil homem um filho so dum pai muito rico e muito velho es pera enjeitar,1
1481,character guiscarda nao sabe homem quem lhe quer mal,1
1481,character apolonio nam pode homem em roma acabar ũa oraçao em paz,1
1481,sua ventura lhes valha dos negocios tao empeçados nao se pode homem desenvolver limpamente se bons caldos mexem que tais os bebam,3
1481,vai homem assi as vezes cuidando em al,3
1481,character milvo diz que nunca viu homem a que tam bem estivesse espada na cinta,1
1481,character milvo e nem assi pode homem sair de duvidas,1
1481,character vilhalpando depois que te homem poe no caminho muito bem assentas tudo,1
1481,character milvo por se homem acautelar nao perde nada,1
1481,character milvo antes te digo que topaste com um homem muito pontoso,1
1481,de ũa parte estou em roma onde homem nao sabe de quem se fie,3
1481,o casamento e a maior cousa que o homem faz em toda a vida peçote que o nao fiemos de paixoes de mancebos,2
1481,character fausta no cabo de tudo haveis de dizer assi como isto e verdade assi de cor e de vontade saia nomeailho livre e sao desta infirmidade quer seja malicia quer maldade de mau homem ou ma molher quer outra fortuna qualquer,4
1481,quanto pudemos ajuntar com tanto trabalho tao pouco ha tudo guiscarda engoliu de um bocado sem deixar pera ũa corda com que se homem enforcasse,3
1481,character cesariao assi se engana homem consigo muitas vezes,1
1481,inda hoje tinha algum sentimento do homem cuidei que tinha coraçao e maos quando veio ao tempo do mister nem lingua tive,1
1481,character antonioto isso si a este tal chamaria eu homem que foi buscar o imigo a sua casa,1
1481,character milvo nao poderas topar em toda roma com homem que te assi aviasse e desenganasse,1
1481,character galbano um mancebo valenciano que ja lhe começara de vir a barba soia de ser gentil homem,1
1496,todo nome que per sexo e conhecido per ele sera macho ou femea como homem e mulher,3
1496,todo nome que convem a homem e a mulher sera comum a dous como inventor taful,3
1496,estes adjetivos forte triste alegre e outros semelhantes serao comuns a tres por que dizemos o homem forte a mulher alegre o pecar triste,4
1496,singular e ao de muitos plural e falando pelo primeiro diremos o homem verdadeiro tem pouco de seu,3
1496,title do nome diminutivo nome diminutivo e aquele que tem algũa diminuiçao do nome principal donde se derivou como de homem homenzinho de mulher mulherzinha de moço mocinho de criança criancinha,3
1496,algaravio ao homem do algarve beirao da beira,3
1496,quero dizer que quando deus naquela soberba obra confundiu a linguagem nao foi inventaramse em um instante setenta e um vocabulos diferentes em voz que todos significassem esta cousa pedra mas confundiu o entendimento a todos pera por este nome homem uns entenderem pedra outros as diferentes cousas que se naquela edificaçao tratavam,3
1496,e agora da conquista de ásia tomamos chatinar por mercadejar veniaga por mercadoria lascarim por homem de guerra zumbaia por mesura e cortesia e outros vocabulos que sao ja tao naturais na boca dos homens que naquelas partes andaram como o seu proprio portugues,0
1496,e ainda que isto nao seja pera ti diloei pera quem me ouvir como homem zeloso do bem comum,0
1496,pero em o modo de provar esta criaçao confundiram e destruiram a verdade donde deram materia aos poetas pera fabularem quantas composturas e ficçoes vemos como conta ovidio que prometeu formou o homem da terra,3
1496,que tenha corpo como homem pau pedra,3
