ano,sentenca,cluster
1608,e contudo estas sao as que mais obstinadamente nega a cegueira judaica porque tem os olhos cobertos com aquele antigo veu de moises como lhes lançou em rosto o grande paulo judeu e semente de abraao como eles do tribo de benjamim usque in hodiernum diem cum legitur moyses velamen positum est super cor eorum cum autem conversa fuerit ad dominum auferetur velamen,1
1629,porem entendendo que era judeu levantouse ũa voz de todos gritando por quase espaço de duas horas grande e a diana dos efesios,1
1629,e estes eram uns sete filhos de um ceva judeu principe dos sacerdores que isto andavam fazendo,1
1629,entonces chegou a éfeso um certo judeu chamado apolos natural de alexandria varao eloquente poderoso nas escrituras,1
1629,e achando a um judeu chamado áquila natural do ponto que havia pouco que tinha vindo de italia porquanto claudio mandara que todos os judeus se saissem de roma e a priscila sua mulher veiose a eles,1
1629,e disselhes bem sabeis vos outros como nao e licito a um varao judeu ajuntarse ou achegarse a estrangeiros porem deus me mostrou que a nenhum homem chame comum ou imundo,1
1629,e havendo atravessado a ilha ate pafo acharam a um homem mago falso profeta judeu chamado barjesus o qual estava com o proconsul sergio paulo varao prudente,1
1629,e a mulher samaritana lhe disse como sendo tu judeu me pedes a mi de beber que sou mulher samaritana,1
1629,entao disse quanto a mi varao judeu sou em tarso de cilicia nascido porem nesta cidade a os pes de gamaliel criado conforme a pureza da lei da patria ensinado e da lei zeloso como tambem todos vos outros hoje o sois que ate a morte este caminho perseguido tenho assi a varoes como a mulheres prendendo e em prisoes entregando como tambem o principe dos sacerdotes me e testimunha e,1
1629,entonces paulo lhe disse na verdade que sou um homem judeu vezinho de tarso cidade celebre de cilicia rogote porem que me permitas falar a o povo,1
1629,pilatos respondeu por ventura sou eu judeu,1
1644,é virtude propria dos cristaos dar graças ao criador ainda quando padecem as que chamam adversidades que dalas so quando nos vai bem isso faz qualquer gentio ou judeu,1
1644,aman era principe e valido de elrei assuero mardocheu era um pobre judeu desterrado da sua patria e por querer aman conservar rancor com mardocheu perdeu a casa o estado e a vida,1
1673,um frade a quem outro chamou judeu o fez desdizer por escrito e lhe cortou uma orelha de sinal,1
1673,houve auto particular na inquisiçao em que sairam um judeu de anos com sambenito e uma judia da mesma idade mui bem parecida filha do medico gaspar lopes que abjurou de leve um vigario da ilha de sao miguel orrendo solicitante e o famoso benzedor o padre jose de sousa de azevedo a quem prendeu o conde de ericeira dom luis e benzia para fins ilicitos com presunçao de pacto e proposiçoes hereticas e,1
1714,quem que em portugal havia de poder dizer um portugues ou estrangeiro que neste reino nao ha nenhum judeu ou que nao ha portugues de quem nao se deva crer que e cristao ou bom ou mau com tanta justiça como a com que todos creem e nos mesmos os portugueses cremos que o sao castelhanos franceses italianos alemais ingleses holandeses etc que o afirmam de si e vivem como tais pelos sinais exteriores que dao disso nas mas acçoes de que unicamente,1
1750,uns principios filosoficos e decentes me fizeram escrever a historia de leandro e hero naquele genero que chamam romance rimado porem este foi o primeiro judeu que foi a queimar,1
1799,lourenço scene marking o mesmo é um judeu,1
1799,faz favor de me dizer o de que serve o que significa o judeu errante posto no frontispicio desse interminavel e mercatorio romance que ai anda pelo mundo mais errante mais sem fim mais imorredouro que o seu prototipo,1
1799,o nosso amigo eugenio sue errou de meio a meio no judeu errante que precisa refeito,1
1799,historia do castelo de chucherumelo erro palmar de eugenio sue mostrase que os jesuitas nao sao a coleramorbus e que e preciso refazer o judeu errante de como o frade nao entendeu o nosso seculo nem o nosso seculo ao frade,1
