ano,sentenca,cluster
1517,nesta parte micael angello foi constantissimo que nunca se deixou anichelar dos comuns e fracos entendimentos dos imperitos se nao erao comformes a sua primeira idea e ao proprio natural como ora novamente se tem mostrado na façada da capella de syxto pintando mais como grande mestre que como covardo e fraco pintor tendo mais dever com a immortalidade das suas cousas que com fazer a vontade a quem o nao entende,6
1517,e e esta uma parte de tanto peso e tao alem das proporçoes que por ventura nem o grandissimo mestre micael angelo me nao acabou de atarracar nella,6
1517,e a admirabel e gravissima pintura que neste lugar lembro ao contemplativo e doutissimo homem que pinta e a semelhança e sanctissima imagem do spantoso dia do juizo porque nesta famosissima e memorabel historia tem o grande mestre muito que trabalhar e consirar e muito mais que dar a outrem que na sua obra consire,6
1517,por que se o grande pintor em suas obras e cometimentos determinar de contentar a todos e ao povo ja nunca fara cousa de mestre nem dina do nome da pintura,0
1517,e se em mim nao se achar a facundia e a grauidade do dizer que pedia tamanha ciencia desculpeme acerca de muitos ser eu um homem vindo de terra strangeira inda nao ha muitos dias longe da boa lingoagem e dos primores da corte o qual nem a screuer nem a pintar foi ensinado de algum outro mestre senao de seu proprio natural e que cuido que nao fiz pouco serviço a este reino se na arte da pintura a qual trago por mui noua e peregrina a elle eu tenho descuberto ou achado este pouco de que este liuro e cheo porem se eu tanto como cuido nao tenho feito eu me quero contentar se tenho em tantas letras como aqui,0
1517,pois o emperador marco aurelio antonino diz julio capitolino como aprendeo a pintar sendo seu mestre diogenito e o mesmo escreueo helto lampridio que o emperador seuero alexandre o qual foi um fortissimo principe e valeroso pintou elle mesmo a sua genolosia por mostrar que descendia da linhagem dos metelos,5
1517,e muito grandes e infinitas graças dou eu primeiro ao summo mestre e imortal e depois as dou a meu pai e muito em merce lhe tenho que approuando o bom costume dos athenenses teue prouidencia de me nao desviar minha propria indole e natural e me deixou seguir a arte da sabedoria a mi mais segura e excelente de quantas ha neste grao mundo,6
1517,porem a senhora marquesa me favoreceo assi me enganando vos m francisco o tendes feito tao bem por vossa namorada a pintura que se mestre micael nao mostra outro tamanho sinal de amor por ella por ventura faremos com ella que faça delle divorcio e se va comvosco a portugal,0
1517,ou movimento de jupiter e da sua aguia com o fulme e pintara inteiramente a perluxa fermosura de venus e o vestido da leve roupa com todo seu mais piedoso movimento tao elegante e leve e com tanto primor que inda que pola bocca nao falle que pareça nos olhos nas maos e na bocca que verdadeiramente falla nem assi mesmo quando um rouco mestre le as palavras e ditos de venus nem por isso ouvis a branda e suave falla de venus e que pareça que esta dizendo todas aquellas piedades e queixumes que della escreve vergillo maro,6
1517,e o mesmo debuxador sera mestre de edificar os paços ou templos e entalhara a scultura e a pintura pintara que o mesmo senhor micael e rafael e baltesar de senna pintores famosos ensinaram a arquitetura e a scultura,0
1517,chapter author fh title capitolo ix por onde deve aprender o pintor por meu conselho o engenho excellente e raro nao deve contrafazer ou emitar nenhum outro mestre senao emitar se antes a si mesmo e fazer por dar elle aos outros antes novo modo e nova maneira que emitar e do que possao aprender,7
1517,e finalmente se mais algumas sciencias vetruvio nos seus livros ou outrem alguem para alguma outra profissao desejou ao seu descipolo com mais justa causa as ha de ter e entender o pintor de que fallo pois e tanto sua aquella profissao e inda mais que de nenhum mestre della como quer que o desenho ou pintura e principio e capitao das mais das cousas que costumao os mortaes,0
1517,sobretudo sera o desenhador ou pintor de que fallo mestre de architectura mais que outro algum pedreiro moderno para saber a ordem e symetria do edeficar assi para elle dar as traças e invençoes dos nobres edeficios e fabricas aos principes e pedreiros em muito mor perfeiçao em antiguidade e novidade e magestade que outro algum pedreiro como para nos edeficios que houver de pintar e nas columnas e membros do edeficar serem em,5
1517,e quando paulo emilio mandou pedir aos athenenses mestre que lhe ensinasse os filhos e desenhador que lhe pintasse o triunfo foilhe mandado somente um pintor como bem sufeciente para ambos aquelles carregos,0
1517,no seu tempo afirma plinio veremse em italia na cidade de ardea em templos pinturas mais antiguas que roma e que de nenhuma pintura se mais spantaua que daquellas consirando terem viuido tanto tempo num templo que nao tinha ja telhado de antigo e que inda nouas pareçiao e semelhantemente diz que em lenuvio stauao pintados atalanta e helena despidas da mao daquelle mesmo mestre de forma excelente nem se danarao pola ruina do templo em que stauao e que pontio legado de caio cesar aceso de libide as quis arrancar da parede mas a natureza della o nao consintio e que assi mesmo outras tauoas maes antigoas tinham durado em que confessara qualquer que considere com diligencia que nenhuma das artes veo assi em breve tempo a perfeiçao,5
1517,plutarco mestre de traiano augusto na vida de arato principe desta maneira screve arato tinha grande fameliaridade com el rei ptolomeu e tinhaoo feito benino com imagens em tauoas pintadas na grecia e muitas vezes mandaua ao dito rei qualquer obra fermosa feita per famosos pintores como de pamphilo e melanto porque a gloria de sycione era tao nobre polas letras e pintura que so aquela,5
1517,finalmente no tempo dos papas alexandre julio e leo primeiro lionardo de vince florentino e rafael de orbino abrirao os fermosos olhos da pintura alimpandolhe a terra que dentro tinhao e ultimamente mestre miguel angiolo florentino parece que lhe deu spirito vital e a restituiu quasi em seu primeiro ver e prisca animosidade,5
1517,altares como toda a cristiandade faz que ao modo dos gentios idolatramos porque o tal e falso e sentido mui inorantemente por haver tanta deferença ate nisto de nos aos idolatras quanto ha das trevas ao lume porque elles adoravao as mesmas obras de suas mesmas maos por si mesmas sem lhe dar outro sentido esquecendo a honra e louvor do summo inventor e mestre dellas e atrebuindoo aos improprios e alheos mestres dellas tirando a honra de quem toda e e sera sempre e dandoa aos homens cuja nao era e nos nas obras que na pintura exercitamos e fazemos e no arteficio de nossos engenhos nenhuma outra cousa precuramos senao a verdadeira e inteira honra e gloria nao ja nossa mas de soberano deos que e mestre,5
1517,e de entao ficou mestre micael angniolo em roma ate agora,2
1520,juiz d alçada nas pias corregedor em bucelas grande mestre de barrelas em beber sois um golias,2
1520,character gama dai a deos mui bem nos coça o padre assopra boleimas grande mestre d almorreimas aposentado em choça,3
1520,mestre anrique que e ᵱvado pera aquessas peitogueiras faz curas mui verdadeiras,2
1528,character pilarte achaste tu o mestre delas,3
1542,com isto se despedio belchior fernandes e os castelhanos ficaram naquele lugar esperando pela galeota que era nas filipinas e uns poucos deles sairam um dia em terra pera tomarem mantimentos e deram os negros neles e mataram alguns ao que acudiu francisco marinho mestre do campo com alguma gente e tambem o mataram com muitos de sua companhia e o ruy lopes de villalobos imaginou sempre que fora ardil do belchior fernandes correa e que deixara peitados os da terra pera darem aos hespanhoes se fossem a ela,4
1542,o padre mestre francisco com os companheiros que vieram no galeao com o governador se recolheram ao hospital começando logo a dar grandes mostras de suas vidas e doutrina curando os enfermos com muita caridade visitando os hospitais dos gafos consolandoos e esforçandoos,4
1542,del engaño na nova espanha e por achar tempos contrarios se puzeram em trinta graos do norte e achando que nao tinham mais que cento e vinte arrobas de agua arribaram a filipina em onze dias e ali se deixaram estar muito tempo por falta de monçao e depois se passaram a tendaja e dali a caragao onde os da terra lhes mataram o mestre,4
1542,o rei de geilolo mandou logo buscar sua filha que lhe ele entregou e o mesmo fez o de tidore e veio por ela bernardo de la torre mestre de campo em doze corocoras que a levou a elrei com grande vaidade,0
1556,nele defendeu umas conclusoes publicas por esta provincia e argumentou em outras e de maneira se houve em todas que o reverendissimo geral que era frei francisco romeu lhe deu grau de mestre e nas palavras da patente que dele lhe mandou dar declara bem a grande satisfaçao com que ficou de suas partes,5
1556,chapter author ls title capítulo iv como leu dous cursos de artes e despois teologia e recebeu os graus de presentado e mestre,7
1556,quando ia pola manha pera casa do mestre que naquele tempo tinham as letras mui poucos professores guiavao de caminho ate a igreja das martens ouvia missa e deixavao na igreja,5
1556,e vinte e oito achandose no convento sintiu em si um tao veemente impulso de acabar de deixar o mundo e romper por tudo que nao lhe podendo resistir se foi ao prior e com poucas palavras que sua modestia atalhava e deixava mal pronunciar lhe descobriu sua tençao e desejos pedindo perdao deles como de um grande atrevimentoera o prior frei jorze vogado mestre em teologia que anos fora confessor e pregador delrei dom manuel docto e experimentado prelado,5
1556,edificado ficou o prior nao so satisfeito do que achava no moço chamou o mestre dos noviços e alguns padres outros que o examinassem na latinidade acharamlhe suficiencia e agudeza de engenho,5
1556,e quando o animava alguma esperança que esta em nenhum estado desempara um coraçao afligido fundandose na virtude e boa condiçao do mestre e dos religiosos afligiao a dilaçao do tempo e persuadiase que nao corria noutros anos tao vagaroso o sol nem soiam a ser os dias tao longos efeitos proprios de esperanças dilatadas,0
1556,fezlhe profissao o mesmo frei jorze vogado aos vinte de novembro do ano de mil quinhentos e vinte nove sendo provincial nesta provincia frei manuel estaço e mestre geral da ordem frei francisco de ferrara,5
1556,logo pera a terceira sextafeira convidou o arcebispo muitos prelados italianos e de outras naçoes pera ouvirem o sermao da vinha do padre mestre frei francisco foreiro de que falamos no capitulo oitavo,5
1556,o sermao foi tal que redundou em honra da ordem e do arcebispo a quem se davam os parabens por muitos prelados dizendo que bem se parecia o filho com o pai e o discipulo com o mestre,5
1556,e com nao menos honra da ordem dos pregadores e da provincia de portugal foi dado por secretario dela o mestre frei francisco foreiro de cujas letras e grandes partes havia entre aqueles padres tal satisfaçao que se afirma que a mor parte do texto que hoje temos deste sagrado concilio foi composiçao sua e despois do concilio acabado lhe cometeu o papa a reformaçao do breviario e missal romano em companhia de dous eminentes prelados e juntamente o cargo de comporem um mui escolhido,5
1556,as palavras sao as seguintes em nossa linguagem vista a suficiencia de vossa doutrina e a destreza de engenho que mostrastes nas publicas disputas que houve neste nosso capitulo geral de salamanca confiando nos frei francisco romeu castellione mestre geral de toda a ordem dos pregadores de vossa religiao inteira e sa doutrina e de vossa observancia e devaçao e zelo pera defenderdes a santa fe catolica vos fazemos e criamos doutor e mestre em santa teologia pera o qual grau fostes exposto e apresentado pola vossa provincia etc,5
1556,residia em évora o mestre frei bertolameu entendendo na liçao que dava ao filho do ifante descuidado de nova mudança quando foi apontado pera prior do convento de benfica onde foi eleito e aceitado com muita conformidade e alegria de todos os religiosos,5
1556,chapter author ls title capítulo xxii da fala que dom frei bernardo da cruz bispo de sao tome e o mestre frei luis de granada fizeram ao arcebispo persuadindolhe que acrecentasse o estado de sua casa,7
1556,era na entrada do estio deste ano de mil e quinhentos e sessenta quando o mestre frei luis de granada provincial da nossa ordem entrou por braga e por casa do arcebispo trazia consigo dom frei bernardo da cruz religioso da mesma ordem e bispo de sao tome que renunciado o bispado estava recolhido no mosteiro de tibaes e gozava da renda e titulo de abade dele,5
1556,poucos dias despois se despediu o mestre frei luis de granada saudoso como quem era tao espiritual de uma casa onde nao havia outro trato nem exercicio senao do ceu e bem desenganado que deixava em braga um retrato de quais nos pintam as historias antigas os prelados da primitiva igrejanao tardou o arcebispo em propor ao governo e magistrados da vila de viana o que tinha tratado com o provincial,5
1556,e porque nao faltasse liçao e remedio de estudo aos que viviam em lugares distantes ou nao tinham ocasiao de vir a cidade encomendou ao padre frei diogo do rosario da ordem de nosso padre sao domingos varao docto e que fora seu condiscipulo que traduzisse em linguagem portuguesa a suma de casos do cardeal caetano mestre geral que foi da mesma ordem por ser obra de muita autoridade e proveitosa,0
1556,nao se podia negar nada a tal principe e menos em materia de que resultava honra para a ordem e pera o mestre,5
1556,passados alguns dias despois das ultimas rezoes que acabamos de contar que o provincial teve com o mestre frei bertolameu vendo que lhe tinha dado tempo bastante pera se aconselhar e resolver e que pois nao acudia era sinal que se nao decia de sua opiniao determinou usar das armas da ordem,5
