ano,sentenca,cluster
2015,com a ajuda de um erro do arbitro rodrigo nunes de sa o vasco venceu com um gol de penalti o flamengo por a neste domingo e garantiu vaga na final do campeonato estadual do rio,1
2015,veja video com o resultado o vasco enfrentara o botafogo na decisao do estadual do rio,2
2015,flamengo e vasco disputaram um primeiro tempo equilibrado com muitas faltas,2
2015,o vasco começou melhor,4
2015,precisando da vitoria o vasco começou mais agressivo,2
2015,capricho apesar de o vasco ter tido mais posse de bola o botafogo chutou duas bolas na trave e poderia ter vencido a partida com a bola de bill no º tempo,2
2015,com um gol de rafael silva aos min do segundo tempo o vasco venceu o botafogo por a neste domingo no maracana na primeira partida da decisao do estadual do rio,1
2015,é o maior artilheiro da historia do vasco da gama,1
2015,com a ajuda de um erro do arbitro rodrigo nunes de sa o vasco venceu com um gol de penalti o flamengo por a neste domingo e garantiu vaga na final do campeonato estadual do rio,1
2015,era para ter expulsado o jogador do vasco gilberto,9
2015,com o resultado o vasco enfrentara o botafogo na decisao do estadual do rio,1
2015,apos empatarem sem gols no primeiro jogo da semifinal do estadual do rio flamengo e vasco voltam a se enfrentar neste domingo por vaga na decisao em meio a um clima tenso,1
2015,a rivalidade foi esquentada pelo presidente do vasco eurico miranda que emitiu notas oficiais sugerindo um favorecimento da arbitragem ao rival,7
2015,mas gosto de estar aqui e das pessoas disse bolt que ira ao maracana na tarde deste domingo para ver o jogo entre flamengo e vasco pela semifinal do estadual do rio,3
2015,terceira rodada do campeonato brasileiro sábado sao paulo x joinville vasco x internacional gremio x figueirense domingo palmeiras x goias fluminense x corinthians avai x flamengo atleticopr x atleticomg chapecoense x santos cruzeiro x ponte preta sport x coritiba,2
2015,o vasco ainda nao sabe o que e vencer no campeonato brasileiro,4
2015,com o resultado o vasco chegou aos tres pontos e no momento ocupa a ª colocaçao,1
2015,terceira rodada do campeonato brasileiro sábado sao paulo x joinville vasco x internacional gremio x figueirense domingo palmeiras x goias fluminense x corinthians avai x flamengo atleticopr x atleticomg chapecoense x santos cruzeiro x ponte preta sport x coritiba,2
2015,na proxima rodada o vasco encara o atleticomg fora de casa no domingo,3
2015,terceira rodada do campeonato brasileiro sábado sao paulo x joinville vasco x internacional gremio x figueirense domingo palmeiras x goias fluminense x corinthians avai x flamengo atleticopr x atleticomg chapecoense x santos cruzeiro x ponte preta sport x coritiba,2
2015,terceira rodada do campeonato brasileiro sábado sao paulo x joinville vasco x internacional gremio x figueirense domingo palmeiras x goias fluminense x corinthians avai x flamengo atleticopr x atleticomg chapecoense x santos cruzeiro x ponte preta sport x coritiba,2
2015,x goias copa do brasil fox sports e sportv h bauru x mogi das cruzes nbb sportv h tampa bay lightning x new york rangers hoquei no gelo espn h atlanta hawks x cleveland cavaliers nba space e sportv h santa fe col x internacional libertadores fox sports h sport x santos copa do brasil band globo para sp fox sports e sportv h vasco x cuiaba copa do brasil band globo menos sp espn brasil e sportv h bahia x luverdense copa do brasil espn h f treino livre do gp de monaco sportv,8
2015,com a puniçao jobson nao podera defender o seu time na primeira partida decisiva do estadual do rio contra o vasco,1
2015,do gp de monaco f sportv h b dortmund x w bremen alemao espn brasil h copa do mundo de ginastica etapa de anadia portugal sportv h granada x atletico de madri espanhol espn brasil h juventus x napoli italiano fox sports h real madrid x getafe espanhol espn brasil h genoa x inter italiano fox sports h psg x reims frances sportv h vasco x internacional brasileiro sportv menos rj h houston x golden state nba espn,8
2015,na versao em portugues o artigo que sofreu mais intervençoes foi o do club de regatas vasco da gama,3
2015,h b mgladbach x wolfsburg alemao espn h porsche cup etapa de mogi guaçu band h fiorentina x cagliari italiano fox sports h benfica x porto portugues espn e sportv h stock car etapa do velopark sportv h copa da uefa de futsal final sportv h napoli x sampdoria italiano espn brasil h palmeiras x santos paulista band globo para sp e sportv h vasco x botafogo estadual do rio band e globo menos sp h reims x lyon frances espn e sportv h indy etapa de alabama bandsports h new york red bulls x la galaxy americano espn h eliminatorias da copa do mundo futebol de areia sportv h washington wizards x toronto raptors nba sportv h orlando city x toronto americano sportv h new york yankees x,8
2015,vasco e flamengo tambem sao patrocinados pela empresa mas ainda negociam a renovaçao de contrato,0
2015,o classico entre vasco e fluminense teve mais de torcedores detidos antes da partida realizada neste domingo no engenhao pelo estadual do rio,4
2015,o vasco venceu apartida por a,4
2015,autor do gol do vasco no classico contra o fluminense luan experimentou emoçoes opostas no ultimo domingo na sexta rodada do campeonato carioca,1
2015,luan jogador do vasco da gama,5
2015,desde o momento em que falei com o vasco em dezembro fiquei com vontade de vir,5
2015,moradores da comunidade barreira do vasco em sao cristovao queimaram um onibus durante protesto pela morte de um residente local,2
2015,com dois gols de zagueiros o vasco derrotou o bangu neste sabado por a pela setima rodada do estadual do rio em sao januario e assumiu a liderança da competiçao,1
2015,com o resultado o fluminense permaneceu na terceira colocaçao com pontos dois a menos do que o lider vasco que chegou aos pontos ao bater o bonsucesso por a neste domingo,1
2015,veja video estadual do rio ª rodada sábado nova iguaçu x resende bangu x boavista flamengo x friburguense volta redonda x macae domingo bonsucesso x vasco tigresrj x cabofriense fluminense x botafogo barra mansa x madureira,2
2015,na tarde deste domingo adultos foram presos e adolescentes foram apreendidos durante briga entre torcidas organizadas antes do classico entre vasco e fluminense no bairro do meier proximo ao estadio nilton santos o engenhao na zona norte do rio,3
2015,de acordo com o tenentecoronel joao fiorentini comandante do grupamento especial de policiamento em estadios gepe a briga começou quando torcedores do vasco chegaram ao meier utilizando uma rota alternativa daquela que havia sido combinada pelas duas torcidas organizadas em reuniao no meio da semana que antecedeu o classico,1
2015,os torcedores foram presos em duas brigas diferentes uma na altura da estaçao de trem do meier por volta das h entre as torcidas young flu e força jovem do vasco e outra as h entre os proprios torcedores do vasco,4
2015,as brigas entre torcidas organizadas antes de vasco x fluminense no domingo no rio levaram a um recorde de autuaçoes de torcedores pela policia do estado,7
2015,confrontos de acordo com fiorentini a briga começou quando torcedores do vasco chegaram ao bairro do meier proximo ao engenhao utilizando rota alternativa em relaçao a que havia sido combinada pelas organizadas em reuniao na semana passada,2
2015,os torcedores foram presos apos duas brigas uma na altura da estaçao de trem do meier por volta das h entre as torcidas young flu e força jovem do vasco e outra as h entre os proprios torcedores do vasco,4
2015,em de maio de pessoas foram detidas apos uma briga entre as torcidas de flamengo e vasco em niteroi,9
2015,o tribunal de justiça do rio de janeiro informou na noite desta quintafeira que o juiz marcelo de oliveira da silva converteu em preventiva a prisao em flagrante de torcedores presos antes do classico entre fluminense e vasco,4
2015,confrontos segundo joao fiorentini que e comandante do grupamento especial de policiamento em estadios a briga começou quando torcedores do vasco chegaram ao bairro do meier proximo ao engenhao utilizando rota alternativa em relaçao a que havia sido combinada pelas organizadas em reuniao na semana passada,2
2015,os torcedores foram presos apos duas brigas uma na altura da estaçao de trem do meier por volta das h entre as torcidas young flu e força jovem do vasco e outra as h entre os proprios torcedores do vasco,4
2015,destaques da programaçao desta quartafeira h china x uzbequistao copa da ásia sportv h cruzeiro x vasco copa sao paulo espn brasil e sportv h athletic bilbao x celta copa do rei espn h piacenza x beograd europeu fem,2
2015,de volta a serie a do futebol brasileiro o vasco recebe o goias,1
2015,a primeira rodada sera realizada nos dias e de maio confira os jogos da ª rodada sao paulo x flamengo palmeiras x atleticomg fluminense x joinville vasco x goias gremio x ponte preta cruzeiro x corinthians chapecoense x coritiba sport x figueirense atleticopr x interrs avai x santos veja o calendario completo do campeonato brasileiro divulgado nesta segundafeira pela cbf,7
2015,a justiça do rio determinou nesta sextafeira a liberdade dos torcedores presos antes do classico vasco e fluminense no ultimo domingo pelo campeonato carioca,7
2015,os torcedores terao ainda que se apresentar duas horas antes das partidas envolvendo os times do fluminense e do vasco na sede da policia civil no centro da capital onde deverao permanecer ate duas horas depois dos jogos,4
2015,confrontos segundo joao fiorentini que e comandante do grupamento especial de policiamento em estadios a briga começou quando torcedores do vasco chegaram ao bairro do meier proximo ao engenhao utilizando rota alternativa em relaçao a que havia sido combinada pelas organizadas em reuniao na semana passada,2
2015,os torcedores foram presos apos duas brigas uma na altura da estaçao de trem do meier por volta das h entre as torcidas young flu e força jovem do vasco e outra as h entre os proprios torcedores do vasco,4
2015,corinthians coritiba atleticopr atleticomg gremio flamengo vasco e sport vao formar o grupo de trabalho para apresentar mudanças para o torneio,2
2015,eurico miranda presidente do vasco tambem e entusiasta da proposta,9
2015,na memoria do torcedor corintiano nao esta nenhum dos cinco gols que fez pelo clube mas sim a chance que perdeu contra o vasco no pacaembu na reta final do torneio nacional daquele ano,3
2015,com dois gols de zagueiros o vasco derrotou o bangu neste sabado por a pela setima rodada do estadual do rio em sao januario e assumiu a liderança da competiçao,1
2015,com o resultado o vasco chegou aos pontos um a mais que o botafogo que pode voltar ao topo no domingo º quando encara o flamengo no maracana,1
2015,o vasco so conseguiu aumentar o placar aos min da segunda etapa,4
2015,na proxima rodada do estadual do rio o vasco visita o bonsucesso enquanto o bangu recebe o boavista,3
2015,o tema ganhou força com o apoio de mais dois presidentes de grandes clubes o santista modesto roma junior e principalmente de eurico miranda do vasco com bom transito na cbf,4
2015,o juiz marcelo rubioli do juizado especial do torcedor e dos grandes eventos do rio decidiu nesta sextafeira afastar por um ano dos estadios as torcidas organizadas força jovem do vasco e young flu,4
2015,os que morreram na praia foram gremio vasco cruzeiro cruzeiro sao caetano e sao paulo,4
2015,no ultimo dia as duas torcidas se envolveram em uma briga antes do jogo entre fluminense e vasco pela ª rodada do campeonato carioca deste ano,3
2015,a partida foi vencida pelo vasco por a,7
2015,o magistrado tambem determinou que os bens moveis da sede da força jovem do vasco sejam penhorados para o pagamento de multa pedida pelo mp no valor de r mil,4
2015,foram eles sao paulo vasco e corinthians e,2
2015,ja jefferson sera desfalque nos jogos contra o barra massa dia e diante do vasco marcado para o dia pelo estadual do rio,6
2015,dirigidos por pedro urizzi o elenco e composto por nomes como andre vasco felipe solari bruno fagundes e caca rosset leia post completo no blog,2
2015,goleiros david criciuma jacsson internacional jean bahia laterais claudio winck internacional douglas santos atleticomg maicon livorno wendell bayer leverkusen zagueiros doria sao paulo luan vasco da gama rodrigo ely avellino wallace monaco meiocampo danilo braga fred shakhtar donetsk lucas silva real madrid rafael alcantara barcelona rodrigo caio sao paulo talisca benfica atacantes alisson cruzeiro erik goias felipe anderson lazio marcos guilherme atleticopr vinicius araujo standard de liege vitinho internacional,2
2015,no mes passado o flamengo foi campeao de um torneio amistoso disputado na arena amazonia que tambem contou com a participaçao de sao paulo e vasco,3
2015,vasco e flamengo tambem negociam a renovaçao de contrato no ano passado a caixa investiu aproximadamente r milhoes em patrocinio ao futebol,0
2015,diante do vasco vitoria por a em manaus e do xv de piracicaba triunfo por a no pacaembu,2
2015,quando jogamos contra o flamengo e o vasco percebemos esse defeito,5
2015,de volei sportv h arouca x benfica portugues sportv h fenerbahce x galatasaray turco espn h pga tour golfe espn h sao paulo x corinthians paulista band e globo para sp h bonsucesso x vasco estadual do rio band e globo menos sp h napoli x inter de milao italiano fox sports h nascar etapa de las vegas fox sports h atletico de madri x valencia espanhol espn brasil h montpellier x lyon frances sportv h orlando city x new york city americano espn h uruguai x argentina sulamericano sub sportv h botafogo x santos paulista sportv h oklahoma,8
2015,no entanto o time rubronegro pode ser ultrapassado pelos rivais vasco e fluminense no complemento da rodada,3
2015,com pontos o vasco visita o bonsucesso enquanto o botafogo lider da competiçao soma pontos faz o classico com o fluminense,1
2015,estadual do rio ª rodada sábado nova iguaçu x resende bangu x boavista flamengo x friburguense volta redonda x macae domingo bonsucesso x vasco tigres x cabofriense fluminense x botafogo barra mansa x madureira,2
